request_count,endpoint_hits,global_traffic,hour,label
45,1,139,9,2
25,1,102,17,2
30,1,75,17,2
39,1,87,10,2
22,1,148,13,2
45,1,85,17,2
27,1,67,12,2
52,1,146,21,2
27,1,51,4,2
54,1,64,1,2
40,1,99,10,2
30,1,74,19,2
20,1,116,18,2
42,1,110,4,2
56,1,75,4,2
30,1,130,15,2
54,1,89,21,2
60,1,120,10,2
53,1,118,5,2
58,1,135,6,2
22,1,74,12,2
41,1,124,0,2
28,1,139,10,2
24,1,59,18,2
60,1,60,3,2
46,1,121,5,2
52,1,75,22,2
52,1,51,12,2
34,1,117,20,2
49,1,147,8,2
41,1,135,19,2
34,1,107,19,2
49,1,119,12,2
28,1,56,19,2
25,1,138,16,2
56,1,59,14,2
31,1,125,13,2
26,1,113,15,2
52,1,82,13,2
59,1,108,22,2
29,1,107,0,2
51,1,72,8,2
38,1,109,20,2
43,1,84,7,2
51,1,54,12,2
30,1,147,15,2
33,1,132,12,2
37,1,136,3,2
27,1,112,7,2
26,1,118,11,2
55,1,54,15,2
26,1,62,10,2
60,1,145,16,2
28,1,138,9,2
60,1,147,9,2
20,1,54,12,2
47,1,80,1,2
52,1,148,12,2
30,1,137,21,2
50,1,85,8,2
27,1,96,12,2
44,1,129,9,2
60,1,145,7,2
50,1,71,16,2
28,1,113,7,2
32,1,145,21,2
31,1,149,13,2
57,1,117,22,2
24,1,121,12,2
57,1,118,15,2
21,1,73,3,2
54,1,95,19,2
41,1,92,10,2
33,1,90,11,2
47,1,71,5,2
25,1,64,21,2
20,1,95,20,2
57,1,68,13,2
20,1,138,16,2
44,1,126,1,2
36,1,137,15,2
22,1,114,11,2
25,1,98,4,2
32,1,107,13,2
44,1,121,1,2
57,1,60,1,2
33,1,61,20,2
44,1,51,19,2
25,1,119,19,2
42,1,68,20,2
34,1,100,4,2
37,1,52,12,2
37,1,109,3,2
23,1,98,22,2
59,1,80,15,2
50,1,55,15,2
60,1,55,13,2
46,1,115,9,2
30,1,113,4,2
46,1,122,16,2
53,1,60,7,2
31,1,53,23,2
55,1,120,15,2
24,1,148,7,2
24,1,53,22,2
43,1,74,9,2
23,1,80,3,2
59,1,96,23,2
24,1,109,3,2
38,1,95,7,2
30,1,50,19,2
36,1,142,13,2
35,1,94,18,2
31,1,128,19,2
53,1,105,2,2
55,1,99,6,2
49,1,69,8,2
48,1,114,9,2
50,1,50,20,2
30,1,95,16,2
21,1,70,19,2
52,1,92,11,2
32,1,52,6,2
59,1,71,8,2
24,1,71,11,2
42,1,148,0,2
48,1,90,2,2
36,1,65,1,2
58,1,85,21,2
40,1,123,19,2
50,1,148,6,2
41,1,140,3,2
20,1,146,22,2
48,1,53,9,2
21,1,99,6,2
31,1,81,20,2
30,1,129,2,2
20,1,102,5,2
39,1,54,5,2
54,1,139,4,2
59,1,118,17,2
56,1,109,1,2
57,1,121,12,2
27,1,100,3,2
31,1,122,15,2
21,1,83,16,2
48,1,71,4,2
46,1,50,8,2
47,1,76,10,2
52,1,58,14,2
42,1,142,5,2
42,1,144,6,2
28,1,91,4,2
47,1,64,12,2
42,1,150,5,2
53,1,77,10,2
33,1,125,16,2
52,1,148,21,2
21,1,66,5,2
36,1,72,22,2
60,1,150,12,2
20,1,50,16,2
22,1,87,14,2
44,1,73,11,2
48,1,95,18,2
48,1,82,6,2
23,1,108,9,2
33,1,74,17,2
34,1,71,20,2
29,1,95,23,2
49,1,87,20,2
50,1,62,20,2
28,1,132,14,2
41,1,114,20,2
55,1,127,7,2
49,1,146,10,2
29,1,93,9,2
46,1,89,2,2
48,1,128,5,2
48,1,116,19,2
25,1,149,7,2
45,1,141,13,2
51,1,150,11,2
47,1,125,19,2
57,1,135,17,2
51,1,79,9,2
50,1,104,17,2
46,1,91,21,2
50,1,50,10,2
49,1,75,3,2
24,1,137,17,2
21,1,55,23,2
54,1,61,0,2
44,1,148,16,2
57,1,145,11,2
35,1,67,8,2
41,1,114,22,2
20,1,136,21,2
52,1,105,6,2
57,1,128,6,2
30,1,96,10,2
38,1,137,2,2
59,1,93,0,2
45,1,108,8,2
36,1,55,22,2
43,1,127,13,2
36,1,68,14,2
30,1,65,0,2
41,1,150,11,2
40,1,76,17,2
30,1,74,6,2
26,1,101,15,2
55,1,128,9,2
21,1,69,15,2
49,1,93,20,2
31,1,60,16,2
44,1,133,9,2
25,1,139,8,2
34,1,90,8,2
60,1,95,9,2
47,1,130,13,2
34,1,140,8,2
30,1,130,16,2
30,1,97,20,2
29,1,138,0,2
57,1,103,21,2
21,1,130,8,2
31,1,145,8,2
50,1,96,9,2
48,1,68,8,2
42,1,81,2,2
41,1,79,8,2
25,1,92,14,2
59,1,51,4,2
44,1,126,1,2
26,1,76,23,2
45,1,132,12,2
25,1,50,7,2
43,1,129,19,2
50,1,126,6,2
51,1,84,21,2
24,1,86,14,2
49,1,78,8,2
40,1,127,23,2
23,1,99,14,2
35,1,51,18,2
60,1,116,5,2
30,1,133,11,2
56,1,54,21,2
60,1,127,12,2
27,1,79,15,2
39,1,66,15,2
41,1,142,0,2
51,1,134,14,2
55,1,144,10,2
39,1,51,23,2
25,1,119,7,2
55,1,90,20,2
55,1,144,7,2
57,1,119,16,2
57,1,108,6,2
38,1,102,22,2
59,1,99,5,2
34,1,64,21,2
20,1,100,13,2
52,1,117,14,2
31,1,91,14,2
21,1,119,19,2
49,1,106,17,2
44,1,65,19,2
52,1,74,1,2
48,1,127,10,2
34,1,74,21,2
41,1,140,4,2
33,1,124,15,2
42,1,75,20,2
54,1,70,22,2
37,1,108,17,2
21,1,123,23,2
24,1,112,18,2
20,1,87,17,2
31,1,131,16,2
41,1,147,2,2
21,1,127,8,2
50,1,77,4,2
59,1,93,10,2
57,1,120,15,2
35,1,55,18,2
59,1,117,1,2
47,1,134,1,2
34,1,54,20,2
48,1,139,17,2
46,1,142,17,2
50,1,113,22,2
40,1,80,3,2
24,1,51,14,2
36,1,61,4,2
37,1,110,10,2
44,1,97,17,2
25,1,85,14,2
53,1,134,23,2
37,1,129,15,2
46,1,138,11,2
35,1,79,13,2
57,1,74,13,2
40,1,99,1,2
48,1,126,11,2
59,1,112,4,2
22,1,101,11,2
59,1,150,18,2
58,1,64,2,2
56,1,139,22,2
53,1,51,9,2
34,1,110,1,2
37,1,106,15,2
23,1,85,5,2
54,1,133,18,2
54,1,122,17,2
23,1,81,7,2
32,1,55,15,2
51,1,123,23,2
54,1,138,8,2
25,1,146,1,2
26,1,95,8,2
22,1,66,19,2
38,1,132,5,2
42,1,55,19,2
31,1,145,7,2
58,1,128,19,2
32,1,148,11,2
32,1,133,3,2
21,1,138,16,2
60,1,128,5,2
25,1,89,9,2
40,1,103,14,2
27,1,90,9,2
57,1,50,16,2
52,1,150,13,2
44,1,108,5,2
56,1,64,1,2
37,1,149,5,2
55,1,120,8,2
40,1,50,21,2
23,1,72,2,2
32,1,130,8,2
34,1,96,14,2
23,1,95,23,2
23,1,127,23,2
56,1,78,9,2
49,1,75,7,2
40,1,149,12,2
43,1,126,0,2
28,1,58,20,2
30,1,113,21,2
53,1,149,19,2
22,1,89,5,2
53,1,106,6,2
57,1,64,5,2
23,1,65,2,2
22,1,100,20,2
24,1,68,3,2
32,1,142,12,2
60,1,137,9,2
49,1,129,19,2
47,1,89,15,2
23,1,72,14,2
48,1,77,9,2
57,1,149,22,2
24,1,108,0,2
22,1,123,6,2
27,1,52,12,2
22,1,61,0,2
52,1,66,2,2
25,1,130,15,2
35,1,62,6,2
41,1,125,13,2
32,1,104,14,2
33,1,72,12,2
52,1,128,8,2
24,1,97,1,2
44,1,93,21,2
38,1,125,10,2
44,1,131,21,2
48,1,76,5,2
49,1,120,15,2
29,1,60,12,2
40,1,133,7,2
30,1,55,0,2
43,1,130,18,2
48,1,92,1,2
50,1,123,22,2
48,1,140,3,2
48,1,146,9,2
24,1,125,22,2
47,1,106,8,2
25,1,114,19,2
30,1,124,6,2
21,1,107,1,2
59,1,110,9,2
46,1,112,21,2
28,1,124,1,2
21,1,146,10,2
37,1,73,12,2
33,1,103,4,2
24,1,106,0,2
21,1,66,20,2
37,1,121,7,2
50,1,136,13,2
46,1,126,9,2
20,1,126,22,2
32,1,147,12,2
29,1,135,15,2
23,1,80,13,2
58,1,63,19,2
21,1,63,22,2
27,1,84,9,2
60,1,108,15,2
37,1,150,3,2
53,1,72,11,2
28,1,60,7,2
34,1,101,8,2
40,1,52,1,2
59,1,96,8,2
33,1,116,5,2
31,1,94,6,2
30,1,65,12,2
34,1,104,13,2
42,1,113,18,2
39,1,85,15,2
43,1,128,4,2
31,1,145,14,2
58,1,148,22,2
29,1,120,23,2
45,1,138,6,2
41,1,96,2,2
38,1,63,14,2
27,1,133,18,2
60,1,54,17,2
37,1,68,9,2
59,1,115,6,2
30,1,133,13,2
35,1,114,15,2
46,1,86,1,2
55,1,58,11,2
29,1,105,5,2
20,1,138,11,2
22,1,131,12,2
57,1,124,17,2
51,1,112,12,2
39,1,83,21,2
36,1,123,20,2
56,1,148,23,2
29,1,51,19,2
58,1,82,19,2
59,1,88,7,2
47,1,111,13,2
34,1,148,2,2
38,1,122,6,2
26,1,85,18,2
52,1,87,2,2
28,1,67,1,2
38,1,120,5,2
58,1,134,3,2
32,1,76,22,2
42,1,93,7,2
21,1,114,6,2
53,1,137,13,2
37,1,68,2,2
37,1,128,5,2
20,1,75,7,2
47,1,107,8,2
21,1,66,7,2
53,1,56,9,2
20,1,139,17,2
32,1,107,16,2
50,1,92,16,2
46,1,95,13,2
42,1,107,12,2
55,1,53,23,2
56,1,149,14,2
40,1,103,19,2
53,1,62,16,2
27,1,50,6,2
22,1,70,9,2
35,1,128,3,2
41,1,70,10,2
56,1,70,15,2
38,1,57,10,2
23,1,56,4,2
48,1,95,19,2
28,1,104,11,2
49,1,100,6,2
47,1,51,19,2
25,1,70,14,2
22,1,105,9,2
51,1,75,15,2
24,1,74,5,2
45,1,61,10,2
21,1,137,20,2
26,1,133,1,2
48,1,93,19,2
32,1,143,13,2
30,1,135,2,2
36,1,146,7,2
52,1,143,16,2
37,1,58,13,2
50,1,137,15,2
45,1,72,23,2
55,1,106,8,2
54,1,104,10,2
57,1,82,22,2
36,1,101,21,2
25,1,78,20,2
52,1,117,18,2
42,1,123,13,2
37,1,130,6,2
32,1,140,6,2
55,1,140,21,2
34,1,84,0,2
37,1,56,20,2
25,1,144,14,2
23,1,115,1,2
40,1,59,17,2
36,1,78,6,2
23,1,127,23,2
33,1,129,9,2
22,1,120,7,2
37,1,64,9,2
51,1,96,3,2
45,1,64,14,2
46,1,128,15,2
35,1,128,21,2
32,1,75,17,2
47,1,99,12,2
56,1,68,2,2
21,1,125,5,2
45,1,73,14,2
59,1,82,13,2
29,1,94,10,2
25,1,105,23,2
46,1,82,20,2
60,1,82,21,2
22,1,109,16,2
59,1,122,19,2
51,1,71,11,2
36,1,109,22,2
58,1,111,21,2
27,1,72,19,2
20,1,77,7,2
39,1,129,17,2
39,1,56,9,2
30,1,140,7,2
24,1,103,23,2
43,1,79,8,2
36,1,96,18,2
25,1,70,20,2
20,1,112,9,2
30,1,134,5,2
30,1,81,22,2
36,1,76,6,2
31,1,109,6,2
29,1,126,1,2
38,1,128,13,2
37,1,71,12,2
38,1,61,16,2
49,1,105,23,2
59,1,97,7,2
58,1,97,17,2
45,1,70,22,2
20,1,63,19,2
47,1,92,12,2
22,1,128,18,2
57,1,130,0,2
37,1,126,23,2
54,1,98,8,2
25,1,77,5,2
33,1,132,21,2
51,1,140,1,2
39,1,75,16,2
34,1,140,21,2
41,1,133,1,2
39,1,102,18,2
48,1,110,13,2
43,1,147,3,2
36,1,121,20,2
37,1,87,9,2
45,1,117,10,2
25,1,121,4,2
29,1,81,23,2
60,1,128,7,2
59,1,58,14,2
58,1,75,1,2
42,1,60,5,2
53,1,75,14,2
43,1,148,23,2
32,1,125,23,2
36,1,58,13,2
53,1,95,16,2
59,1,125,18,2
40,1,65,13,2
50,1,73,9,2
34,1,108,15,2
39,1,129,11,2
24,1,114,4,2
43,1,134,15,2
43,1,108,1,2
28,1,71,17,2
38,1,70,12,2
46,1,53,23,2
28,1,60,19,2
37,1,139,0,2
28,1,127,0,2
42,1,94,2,2
57,1,75,1,2
29,1,86,0,2
34,1,52,1,2
59,1,101,21,2
60,1,124,14,2
21,1,132,1,2
52,1,68,12,2
41,1,74,8,2
47,1,117,13,2
24,1,129,2,2
28,1,99,6,2
38,1,74,0,2
41,1,62,12,2
21,1,65,23,2
21,1,134,11,2
27,1,134,4,2
22,1,53,14,2
28,1,119,20,2
24,1,65,4,2
41,1,66,7,2
31,1,89,11,2
27,1,83,13,2
51,1,68,11,2
36,1,61,11,2
49,1,133,18,2
34,1,107,17,2
34,1,141,9,2
51,1,131,21,2
51,1,149,13,2
39,1,67,23,2
41,1,105,22,2
56,1,116,8,2
45,1,74,7,2
42,1,55,13,2
36,1,146,17,2
29,1,137,1,2
28,1,68,5,2
55,1,148,23,2
34,1,65,6,2
39,1,104,5,2
20,1,63,23,2
52,1,95,16,2
60,1,110,10,2
38,1,101,6,2
59,1,102,10,2
40,1,141,8,2
45,1,101,14,2
57,1,124,18,2
51,1,61,18,2
45,1,90,10,2
41,1,111,21,2
25,1,141,1,2
31,1,78,12,2
48,1,122,4,2
24,1,69,2,2
41,1,125,12,2
46,1,84,15,2
21,1,56,19,2
40,1,123,15,2
54,1,124,10,2
57,1,56,19,2
31,1,117,16,2
32,1,122,9,2
57,1,59,4,2
36,1,59,6,2
36,1,74,1,2
57,1,85,1,2
43,1,80,8,2
49,1,56,5,2
53,1,138,17,2
47,1,108,19,2
37,1,55,9,2
58,1,112,15,2
21,1,146,19,2
40,1,126,21,2
22,1,105,22,2
47,1,121,3,2
26,1,149,17,2
23,1,104,13,2
41,1,106,13,2
46,1,133,22,2
29,1,93,21,2
38,1,91,18,2
45,1,149,12,2
58,1,59,7,2
42,1,107,21,2
20,1,129,14,2
49,1,123,12,2
28,1,95,9,2
44,1,67,21,2
36,1,130,23,2
59,1,140,19,2
34,1,137,14,2
59,1,139,6,2
50,1,76,22,2
36,1,147,0,2
55,1,53,4,2
57,1,149,17,2
47,1,98,21,2
37,1,82,1,2
58,1,98,10,2
52,1,67,22,2
52,1,115,9,2
30,1,70,20,2
27,1,82,13,2
27,1,113,13,2
52,1,109,8,2
34,1,104,6,2
32,1,90,0,2
22,1,61,11,2
20,1,55,12,2
26,1,143,16,2
45,1,75,2,2
44,1,86,16,2
27,1,77,7,2
26,1,120,23,2
41,1,139,13,2
58,1,117,9,2
28,1,58,0,2
36,1,127,15,2
41,1,61,16,2
58,1,126,11,2
34,1,111,16,2
55,1,147,8,2
41,1,57,6,2
23,1,100,12,2
46,1,62,5,2
48,1,144,11,2
46,1,142,20,2
56,1,132,13,2
59,1,92,0,2
29,1,61,11,2
35,1,118,10,2
59,1,67,0,2
27,1,123,5,2
53,1,76,2,2
48,1,70,3,2
21,1,94,0,2
20,1,55,9,2
35,1,68,22,2
26,1,139,1,2
45,1,97,6,2
26,1,69,5,2
59,1,100,14,2
33,1,55,5,2
35,1,85,6,2
32,1,120,23,2
42,1,56,3,2
20,1,72,10,2
45,1,79,21,2
42,1,84,13,2
44,1,126,0,2
52,1,53,11,2
23,1,70,3,2
34,1,89,10,2
41,1,57,9,2
44,1,100,8,2
39,1,137,19,2
58,1,114,2,2
29,1,109,13,2
55,1,148,21,2
31,1,56,23,2
26,1,64,13,2
25,1,116,14,2
26,1,82,16,2
38,1,64,2,2
21,1,103,8,2
37,1,135,3,2
52,1,115,8,2
50,1,101,3,2
47,1,76,2,2
50,1,86,13,2
34,1,70,8,2
30,1,111,17,2
58,1,107,17,2
22,1,136,13,2
41,1,118,15,2
47,1,69,17,2
35,1,126,9,2
49,1,127,12,2
24,1,106,20,2
57,1,60,12,2
37,1,69,23,2
33,1,138,3,2
50,1,124,8,2
51,1,104,0,2
43,1,139,23,2
28,1,99,20,2
29,1,100,0,2
47,1,118,6,2
30,1,124,2,2
33,1,59,21,2
23,1,121,12,2
47,1,87,11,2
28,1,137,1,2
54,1,83,18,2
35,1,133,22,2
50,1,142,16,2
34,1,66,13,2
45,1,145,4,2
54,1,72,1,2
29,1,149,22,2
55,1,97,11,2
38,1,107,9,2
32,1,105,1,2
56,1,88,19,2
44,1,125,4,2
58,1,78,2,2
44,1,112,1,2
48,1,105,9,2
27,1,100,15,2
22,1,85,2,2
22,1,145,17,2
38,1,115,6,2
30,1,52,4,2
51,1,106,16,2
56,1,123,1,2
20,1,68,2,2
56,1,149,4,2
34,1,92,11,2
23,1,71,11,2
47,1,145,9,2
55,1,82,5,2
59,1,149,9,2
39,1,55,13,2
27,1,104,8,2
35,1,58,23,2
59,1,115,6,2
36,1,139,0,2
37,1,137,9,2
54,1,58,13,2
20,1,59,0,2
49,1,70,5,2
35,1,99,19,2
40,1,138,11,2
56,1,100,23,2
56,1,52,6,2
57,1,111,8,2
59,1,96,19,2
32,1,59,5,2
57,1,94,7,2
33,1,116,15,2
43,1,54,16,2
34,1,129,2,2
59,1,73,6,2
26,1,143,4,2
42,1,63,10,2
46,1,78,21,2
49,1,51,5,2
60,1,75,22,2
36,1,142,18,2
32,1,142,12,2
34,1,69,23,2
36,1,66,3,2
41,1,94,4,2
33,1,83,20,2
20,1,105,23,2
28,1,125,18,2
40,1,71,3,2
39,1,142,18,2
44,1,116,14,2
31,1,122,23,2
33,1,106,13,2
23,1,56,8,2
53,1,122,13,2
23,1,63,17,2
28,1,129,7,2
59,1,93,14,2
20,1,81,1,2
27,1,79,0,2
24,1,136,21,2
44,1,149,14,2
49,1,87,6,2
46,1,76,9,2
40,1,80,12,2
49,1,111,8,2
59,1,123,4,2
42,1,79,23,2
44,1,86,13,2
36,1,140,21,2
49,1,65,19,2
32,1,104,21,2
26,1,87,16,2
21,1,83,18,2
21,1,87,20,2
53,1,126,15,2
30,1,99,11,2
35,1,112,20,2
25,1,116,8,2
37,1,134,6,2
59,1,126,4,2
51,1,138,2,2
26,1,100,2,2
30,1,139,14,2
50,1,128,16,2
53,1,110,2,2
21,1,91,5,2
60,1,55,5,2
33,1,149,19,2
59,1,96,8,2
55,1,133,3,2
50,1,77,8,2
33,1,149,10,2
41,1,119,7,2
44,1,94,22,2
53,1,94,5,2
25,1,119,20,2
20,1,86,8,2
32,1,122,3,2
31,1,145,16,2
54,1,134,9,2
60,1,60,10,2
47,1,82,16,2
31,1,97,5,2
23,1,68,8,2
32,1,116,5,2
54,1,56,10,2
50,1,82,7,2
27,1,84,1,2
31,1,71,17,2
58,1,80,23,2
52,1,79,12,2
30,1,148,16,2
38,1,94,19,2
51,1,118,23,2
51,1,95,20,2
35,1,55,20,2
40,1,90,23,2
27,1,54,23,2
42,1,126,4,2
20,1,85,23,2
28,1,80,13,2
59,1,121,10,2
35,1,112,5,2
44,1,124,17,2
44,1,59,9,2
51,1,126,14,2
38,1,140,4,2
46,1,92,21,2
30,1,119,0,2
48,1,67,13,2
55,1,150,17,2
22,1,76,13,2
59,1,64,17,2
46,1,64,0,2
48,1,51,20,2
32,1,64,4,2
55,1,107,17,2
25,1,73,19,2
40,1,134,13,2
37,1,110,12,2
29,1,55,10,2
21,1,116,11,2
53,1,102,10,2
32,1,114,11,2
36,1,144,13,2
34,1,60,0,2
39,1,53,19,2
60,1,114,20,2
43,1,134,20,2
43,1,141,18,2
40,1,127,11,2
30,1,63,2,2
59,1,135,3,2
54,1,76,8,2
27,1,102,2,2
53,1,51,15,2
34,1,141,8,2
31,1,81,14,2
26,1,133,17,2
28,1,118,14,2
30,1,126,14,2
42,1,119,15,2
21,1,78,8,2
29,1,143,20,2
53,1,113,18,2
28,1,76,22,2
22,1,112,3,2
27,1,137,10,2
59,1,131,14,2
20,1,111,10,2
45,1,81,0,2
55,1,138,8,2
59,1,129,18,2
38,1,133,18,2
24,1,126,5,2
41,1,109,23,2
48,1,108,22,2
31,1,97,14,2
57,1,136,11,2
47,1,114,19,2
28,1,112,18,2
35,1,53,6,2
35,1,129,8,2
34,1,101,14,2
52,1,147,16,2
31,1,74,9,2
42,1,146,18,2
33,1,90,22,2
45,1,145,5,2
59,1,57,12,2
55,1,96,18,2
26,1,93,4,2
30,1,119,15,2
52,1,95,1,2
43,1,102,18,2
47,1,54,23,2
30,1,66,13,2
47,1,144,9,2
33,1,136,5,2
44,1,65,21,2
20,1,94,20,2
29,1,93,0,2
46,1,123,19,2
55,1,150,3,2
24,1,141,23,2
20,1,115,21,2
51,1,87,16,2
51,1,106,21,2
34,1,72,4,2
27,1,94,23,2
44,1,146,6,2
39,1,53,8,2
49,1,144,6,2
59,1,79,5,2
34,1,53,18,2
42,1,113,9,2
24,1,51,11,2
55,1,103,13,2
33,1,61,10,2
23,1,56,11,2
24,1,120,6,2
24,1,122,11,2
30,1,75,12,2
53,1,125,19,2
48,1,129,19,2
36,1,117,5,2
20,1,109,13,2
57,1,66,5,2
22,1,95,1,2
26,1,99,8,2
22,1,138,10,2
30,1,77,10,2
54,1,107,14,2
59,1,92,22,2
55,1,142,10,2
46,1,87,5,2
44,1,128,12,2
60,1,56,18,2
32,1,104,10,2
39,1,79,14,2
46,1,131,22,2
50,1,73,1,2
31,1,149,5,2
47,1,97,9,2
36,1,68,18,2
30,1,135,7,2
27,1,53,22,2
38,1,87,4,2
39,1,130,5,2
41,1,122,16,2
27,1,128,17,2
22,1,81,19,2
52,1,133,22,2
37,1,150,11,2
35,1,64,2,2
54,1,93,12,2
37,1,119,21,2
21,1,150,6,2
22,1,78,1,2
32,1,119,7,2
46,1,79,5,2
21,1,72,0,2
35,1,131,8,2
60,1,98,0,2
56,1,70,13,2
27,1,76,0,2
42,1,147,6,2
49,1,118,4,2
26,1,148,9,2
46,1,98,23,2
52,1,97,17,2
46,1,107,1,2
56,1,63,17,2
21,1,102,23,2
50,1,119,9,2
36,1,102,9,2
33,1,131,5,2
32,1,74,15,2
23,1,66,12,2
58,1,74,0,2
44,1,147,22,2
33,1,98,2,2
43,1,95,4,2
25,1,96,1,2
32,1,119,17,2
55,1,93,2,2
29,1,82,22,2
30,1,67,18,2
51,1,99,3,2
46,1,129,9,2
45,1,131,6,2
50,1,68,8,2
34,1,87,0,2
30,1,107,9,2
39,1,56,21,2
26,1,84,18,2
31,1,103,0,2
21,1,105,13,2
22,1,147,11,2
53,1,131,17,2
51,1,82,21,2
22,1,114,16,2
46,1,130,18,2
24,1,72,14,2
43,1,120,3,2
48,1,79,11,2
41,1,64,0,2
28,1,115,11,2
45,1,68,17,2
34,1,69,1,2
51,1,89,4,2
55,1,92,19,2
31,1,100,3,2
25,1,129,13,2
26,1,60,1,2
24,1,97,17,2
59,1,108,3,2
28,1,98,12,2
32,1,130,8,2
22,1,97,6,2
52,1,105,23,2
32,1,111,8,2
20,1,69,23,2
48,1,69,5,2
33,1,130,19,2
49,1,75,18,2
27,1,90,7,2
26,1,98,5,2
56,1,134,9,2
56,1,68,0,2
25,1,101,9,2
38,1,84,19,2
30,1,114,2,2
22,1,106,21,2
33,1,122,21,2
22,1,141,13,2
26,1,74,0,2
33,1,55,11,2
31,1,106,3,2
55,1,63,19,2
37,1,89,23,2
60,1,145,15,2
32,1,113,10,2
42,1,131,0,2
25,1,124,11,2
51,1,86,16,2
27,1,105,10,2
57,1,126,21,2
55,1,127,19,2
51,1,110,0,2
20,1,58,3,2
42,1,113,6,2
59,1,103,0,2
36,1,128,12,2
60,1,95,19,2
34,1,134,14,2
24,1,91,15,2
30,1,55,8,2
28,1,112,13,2
40,1,119,5,2
33,1,61,23,2
60,1,112,4,2
35,1,145,8,2
23,1,93,14,2
53,1,113,16,2
31,1,96,19,2
55,1,56,9,2
39,1,60,23,2
30,1,70,17,2
34,1,139,14,2
48,1,76,23,2
50,1,142,10,2
22,1,107,10,2
43,1,141,6,2
50,1,123,6,2
28,1,126,1,2
36,1,130,19,2
25,1,89,20,2
58,1,55,13,2
37,1,59,1,2
58,1,135,15,2
48,1,62,5,2
40,1,125,17,2
32,1,122,9,2
52,1,125,21,2
59,1,135,15,2
41,1,110,23,2
30,1,131,19,2
56,1,74,14,2
20,1,60,22,2
37,1,55,20,2
35,1,125,11,2
37,1,90,1,2
44,1,101,9,2
44,1,52,11,2
29,1,104,4,2
51,1,64,2,2
54,1,102,2,2
30,1,99,20,2
34,1,62,2,2
26,1,87,13,2
21,1,122,0,2
33,1,67,23,2
40,1,54,12,2
29,1,149,22,2
23,1,50,18,2
49,1,117,1,2
54,1,142,1,2
56,1,104,19,2
48,1,65,12,2
37,1,115,17,2
55,1,57,4,2
28,1,95,11,2
26,1,146,14,2
29,1,138,16,2
47,1,71,7,2
25,1,126,13,2
44,1,59,12,2
45,1,93,3,2
37,1,91,7,2
56,1,56,5,2
28,1,74,9,2
57,1,76,2,2
22,1,100,6,2
20,1,60,19,2
59,1,51,11,2
55,1,52,21,2
24,1,147,20,2
45,1,132,0,2
60,1,101,15,2
24,1,130,14,2
49,1,102,14,2
42,1,147,14,2
59,1,117,14,2
33,1,52,13,2
50,1,71,12,2
51,1,127,22,2
41,1,145,7,2
28,1,127,3,2
57,1,80,2,2
22,1,128,20,2
32,1,88,20,2
31,1,86,10,2
39,1,124,2,2
43,1,84,9,2
23,1,94,15,2
47,1,103,17,2
25,1,50,23,2
27,1,138,11,2
26,1,135,20,2
37,1,114,20,2
52,1,65,1,2
34,1,122,18,2
23,1,123,3,2
26,1,52,14,2
35,1,117,23,2
55,1,84,15,2
42,1,107,9,2
41,1,120,11,2
42,1,144,4,2
47,1,111,10,2
44,1,69,13,2
38,1,122,4,2
32,1,65,7,2
34,1,147,7,2
27,1,128,22,2
57,1,69,3,2
46,1,99,19,2
36,1,72,15,2
47,1,86,18,2
47,1,124,16,2
40,1,58,15,2
39,1,93,5,2
55,1,120,8,2
40,1,133,2,2
51,1,145,1,2
37,1,112,5,2
44,1,82,12,2
45,1,82,5,2
55,1,124,12,2
20,1,62,19,2
44,1,128,13,2
59,1,57,23,2
35,1,93,23,2
48,1,78,17,2
28,1,121,6,2
55,1,116,13,2
40,1,137,20,2
46,1,131,7,2
43,1,80,8,2
22,1,74,4,2
20,1,124,0,2
44,1,74,0,2
28,1,97,21,2
44,1,89,20,2
41,1,114,21,2
59,1,85,4,2
42,1,77,9,2
54,1,131,16,2
29,1,108,5,2
38,1,50,7,2
59,1,127,13,2
31,1,56,15,2
33,1,53,22,2
46,1,147,21,2
45,1,139,10,2
56,1,74,5,2
48,1,124,15,2
57,1,90,15,2
20,1,87,4,2
22,1,121,21,2
41,1,148,21,2
22,1,75,7,2
36,1,63,0,2
53,1,82,4,2
36,1,149,10,2
36,1,50,9,2
36,1,147,9,2
58,1,115,3,2
47,1,79,14,2
29,1,72,13,2
20,1,100,19,2
60,1,114,11,2
40,1,54,8,2
55,1,52,22,2
31,1,108,17,2
20,1,71,16,2
35,1,106,21,2
34,1,136,23,2
51,1,131,21,2
38,1,59,20,2
45,1,124,10,2
56,1,79,17,2
28,1,147,14,2
20,1,73,7,2
54,1,65,12,2
42,1,57,7,2
23,1,87,11,2
34,1,59,2,2
53,1,72,4,2
36,1,146,11,2
42,1,92,9,2
47,1,114,17,2
58,1,77,23,2
21,1,79,7,2
46,1,104,1,2
28,1,50,16,2
58,1,56,20,2
55,1,120,7,2
45,1,91,18,2
27,1,110,5,2
32,1,149,11,2
28,1,126,18,2
42,1,61,6,2
47,1,71,19,2
54,1,145,9,2
50,1,127,15,2
42,1,141,11,2
22,1,136,1,2
43,1,89,22,2
53,1,129,23,2
36,1,115,6,2
58,1,58,0,2
22,1,141,18,2
51,1,139,14,2
42,1,124,2,2
25,1,82,5,2
42,1,69,11,2
56,1,84,18,2
44,1,96,16,2
24,1,61,3,2
24,1,107,1,2
39,1,52,16,2
